id,bout_id,sportsbook_id,outcome_1_id,fighter_1_odds_open,fighter_1_odds_worst,fighter_1_odds_current,fighter_1_odds_best,outcome_2_id,fighter_2_odds_open,fighter_2_odds_worst,fighter_2_odds_current,fighter_2_odds_best
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNDM0MzY=,RmlnaHROb2RlOjU1NjEx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjAzMDczMg==,-800.0,-1205.0,-1205.0,-800.0,T3V0Y29tZU5vZGU6NjAzMDczMw==,450.0,450.0,700.0,700.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNDM0Mjg=,RmlnaHROb2RlOjU1NjEx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjAzMDcxNw==,-2500.0,-2500.0,-2000.0,-2000.0,T3V0Y29tZU5vZGU6NjAzMDcxNg==,659.0,633.0,705.0,705.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNDM5MTA=,RmlnaHROb2RlOjU1NjEx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjAzMTQ4MA==,-1000.0,-2000.0,-2000.0,-1000.0,T3V0Y29tZU5vZGU6NjAzMTQ4MQ==,500.0,500.0,1000.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNDk=,RmlnaHROb2RlOjU2NDEz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAzMQ==,-200.0,-450.0,-450.0,-200.0,T3V0Y29tZU5vZGU6NjA0ODAzMA==,160.0,160.0,350.0,350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDk=,RmlnaHROb2RlOjU2NDEz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODIzMQ==,-192.0,-400.0,-400.0,-192.0,T3V0Y29tZU5vZGU6NjA0ODIzMA==,132.0,132.0,257.0,257.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDE=,RmlnaHROb2RlOjU2NDEz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIxNA==,-188.0,-333.0,-333.0,-188.0,T3V0Y29tZU5vZGU6NjA0ODIxNQ==,140.0,140.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTc0MTA=,RmlnaHROb2RlOjU2NDEz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MTA0MQ==,-370.0,-500.0,-475.0,-263.0,T3V0Y29tZU5vZGU6NjA1MTA0Mg==,235.0,183.0,290.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTc0MDY=,RmlnaHROb2RlOjU2NjYz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MTAzMw==,-3500.0,-3500.0,-2500.0,-2500.0,T3V0Y29tZU5vZGU6NjA1MTAzNA==,1350.0,1175.0,1175.0,1350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzMzk=,RmlnaHROb2RlOjU2NjYz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIxMA==,-549.0,-1408.0,-1408.0,-549.0,T3V0Y29tZU5vZGU6NjA0ODIxMQ==,350.0,350.0,650.0,650.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNTA=,RmlnaHROb2RlOjU2NjYz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAzMw==,-600.0,-3500.0,-3300.0,-600.0,T3V0Y29tZU5vZGU6NjA0ODAzMg==,425.0,425.0,1400.0,1900.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDg=,RmlnaHROb2RlOjU2NjQx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODIyOQ==,144.0,144.0,278.0,293.0,T3V0Y29tZU5vZGU6NjA0ODIyOA==,-213.0,-455.0,-455.0,-213.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNTI=,RmlnaHROb2RlOjU2NjQx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAzNg==,160.0,160.0,280.0,500.0,T3V0Y29tZU5vZGU6NjA0ODAzNw==,-200.0,-700.0,-355.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTczNzY=,RmlnaHROb2RlOjU2NjQx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MDk3Mw==,232.0,225.0,250.0,250.0,T3V0Y29tZU5vZGU6NjA1MDk3NA==,-357.0,-400.0,-400.0,-345.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDc=,RmlnaHROb2RlOjU2NjQx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIyNg==,150.0,150.0,260.0,260.0,T3V0Y29tZU5vZGU6NjA0ODIyNw==,-200.0,-400.0,-400.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDY=,RmlnaHROb2RlOjU2NjY2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIyNA==,-225.0,-225.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjA0ODIyNQ==,163.0,163.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNTE=,RmlnaHROb2RlOjU2NjY0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAzNA==,130.0,-200.0,-160.0,130.0,T3V0Y29tZU5vZGU6NjA0ODAzNQ==,-160.0,-160.0,130.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTU4MTQ=,RmlnaHROb2RlOjU2NjY0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODgzMQ==,113.0,-185.0,-185.0,113.0,T3V0Y29tZU5vZGU6NjA0ODgzMA==,-164.0,-164.0,126.0,126.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDM=,RmlnaHROb2RlOjU2NjY0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIxOA==,110.0,-163.0,-163.0,110.0,T3V0Y29tZU5vZGU6NjA0ODIxOQ==,-150.0,-150.0,130.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTczNzQ=,RmlnaHROb2RlOjU2NjY0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MDk2OQ==,-120.0,-200.0,-200.0,-120.0,T3V0Y29tZU5vZGU6NjA1MDk3MA==,-120.0,-120.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDA=,RmlnaHROb2RlOjU2NjY1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIxMg==,-188.0,-450.0,-450.0,-188.0,T3V0Y29tZU5vZGU6NjA0ODIxMw==,140.0,140.0,300.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNTM=,RmlnaHROb2RlOjU2NjY1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAzOQ==,-180.0,-550.0,-425.0,-180.0,T3V0Y29tZU5vZGU6NjA0ODAzOA==,150.0,150.0,325.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTU3NzA=,RmlnaHROb2RlOjU2NjY1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODc3OA==,-323.0,-667.0,-667.0,-323.0,T3V0Y29tZU5vZGU6NjA0ODc3Nw==,208.0,196.0,357.0,357.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTczMDE=,RmlnaHROb2RlOjU2NjY1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MDg0OA==,-417.0,-455.0,-455.0,-400.0,T3V0Y29tZU5vZGU6NjA1MDg0OQ==,262.0,250.0,280.0,280.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDQ=,RmlnaHROb2RlOjU1NTQ2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIyMA==,150.0,-110.0,-110.0,163.0,T3V0Y29tZU5vZGU6NjA0ODIyMQ==,-200.0,-225.0,-125.0,-125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNTM=,RmlnaHROb2RlOjU1NTQ2,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODIzOQ==,144.0,-116.0,-105.0,237.0,T3V0Y29tZU5vZGU6NjA0ODIzOA==,-213.0,-213.0,-185.0,-185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTc0MTI=,RmlnaHROb2RlOjU1NTQ2,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MTA0NQ==,121.0,-170.0,-170.0,135.0,T3V0Y29tZU5vZGU6NjA1MTA0Ng==,-161.0,-175.0,130.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNDc=,RmlnaHROb2RlOjU1NTQ2,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAyNg==,160.0,-105.0,-105.0,850.0,T3V0Y29tZU5vZGU6NjA0ODAyNw==,-200.0,-1500.0,-125.0,-125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTczNTg=,RmlnaHROb2RlOjU2NjY3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MDkzNw==,196.0,154.0,155.0,196.0,T3V0Y29tZU5vZGU6NjA1MDkzOA==,-286.0,-286.0,-210.0,-204.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDU=,RmlnaHROb2RlOjU2NjY3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIyMg==,150.0,150.0,163.0,163.0,T3V0Y29tZU5vZGU6NjA0ODIyMw==,-200.0,-225.0,-225.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTU3MzU=,RmlnaHROb2RlOjU2NjY3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODcxNw==,151.0,150.0,156.0,176.0,T3V0Y29tZU5vZGU6NjA0ODcxNg==,-222.0,-270.0,-244.0,-222.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNTU=,RmlnaHROb2RlOjU2NjY3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODA0Mg==,150.0,150.0,165.0,225.0,T3V0Y29tZU5vZGU6NjA0ODA0Mw==,-180.0,-285.0,-205.0,-180.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUyNDg=,RmlnaHROb2RlOjU1NTQ3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA0ODAyOQ==,-260.0,-600.0,-505.0,-260.0,T3V0Y29tZU5vZGU6NjA0ODAyOA==,200.0,200.0,380.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTc0MTM=,RmlnaHROb2RlOjU1NTQ3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA1MTA0Nw==,-278.0,-500.0,-500.0,-278.0,T3V0Y29tZU5vZGU6NjA1MTA0OA==,193.0,193.0,300.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNDI=,RmlnaHROb2RlOjU1NTQ3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA0ODIxNg==,-250.0,-599.0,-599.0,-250.0,T3V0Y29tZU5vZGU6NjA0ODIxNw==,175.0,175.0,350.0,350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNTUzNTA=,RmlnaHROb2RlOjU1NTQ3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA0ODIzMw==,-256.0,-476.0,-476.0,-256.0,T3V0Y29tZU5vZGU6NjA0ODIzMg==,171.0,171.0,278.0,278.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwOTA=,RmlnaHROb2RlOjU2NzI5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc4NA==,163.0,163.0,163.0,163.0,T3V0Y29tZU5vZGU6NjA2NDc4NQ==,-225.0,-225.0,-225.0,-225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTE=,RmlnaHROb2RlOjU2NzI5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDIzNw==,116.0,-102.0,110.0,155.0,T3V0Y29tZU5vZGU6NjA2NDIzNg==,-169.0,-233.0,-159.0,-141.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1ODY=,RmlnaHROb2RlOjU2NzI5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA0NA==,120.0,-129.0,145.0,190.0,T3V0Y29tZU5vZGU6NjA2NDA0NQ==,-150.0,-240.0,-175.0,-101.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4Mzc=,RmlnaHROb2RlOjU2NzI5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcyMQ==,165.0,-120.0,109.0,165.0,T3V0Y29tZU5vZGU6NjA2NTcyMg==,-225.0,-225.0,-149.0,-120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODU=,RmlnaHROb2RlOjU2NzMy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc3NA==,-225.0,-333.0,-333.0,-225.0,T3V0Y29tZU5vZGU6NjA2NDc3NQ==,163.0,163.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTQ=,RmlnaHROb2RlOjU2NzMy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDI0Mw==,-238.0,-385.0,-385.0,-238.0,T3V0Y29tZU5vZGU6NjA2NDI0Mg==,160.0,160.0,244.0,244.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTE=,RmlnaHROb2RlOjU2NzMy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA1NQ==,-170.0,-360.0,-360.0,-170.0,T3V0Y29tZU5vZGU6NjA2NDA1NA==,140.0,140.0,285.0,285.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzM=,RmlnaHROb2RlOjU2NzMy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcxMw==,-305.0,-357.0,-357.0,-305.0,T3V0Y29tZU5vZGU6NjA2NTcxNA==,205.0,205.0,232.0,232.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODM=,RmlnaHROb2RlOjU2NjM0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc3MA==,-225.0,-225.0,-163.0,-163.0,T3V0Y29tZU5vZGU6NjA2NDc3MQ==,163.0,120.0,120.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTI=,RmlnaHROb2RlOjU2NjM0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA1Nw==,-180.0,-275.0,-275.0,-120.0,T3V0Y29tZU5vZGU6NjA2NDA1Ng==,150.0,-110.0,215.0,215.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjczNzc=,RmlnaHROb2RlOjU2NjM0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NjU4OA==,-150.0,-200.0,-200.0,-149.0,T3V0Y29tZU5vZGU6NjA2NjU4OQ==,110.0,109.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTU=,RmlnaHROb2RlOjU2NjM0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDI0NQ==,-263.0,-294.0,-294.0,-164.0,T3V0Y29tZU5vZGU6NjA2NDI0NA==,174.0,108.0,189.0,189.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTM=,RmlnaHROb2RlOjU2NjMz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDI0MQ==,-238.0,-250.0,-250.0,-192.0,T3V0Y29tZU5vZGU6NjA2NDI0MA==,160.0,130.0,173.0,173.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzA=,RmlnaHROb2RlOjU2NjMz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcwNw==,-220.0,-250.0,-250.0,-150.0,T3V0Y29tZU5vZGU6NjA2NTcwOA==,160.0,110.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODY=,RmlnaHROb2RlOjU2NjMz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc3Ng==,-200.0,-250.0,-250.0,-200.0,T3V0Y29tZU5vZGU6NjA2NDc3Nw==,150.0,150.0,185.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTM=,RmlnaHROb2RlOjU2NjMz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA1OA==,-150.0,-265.0,-265.0,-150.0,T3V0Y29tZU5vZGU6NjA2NDA1OQ==,120.0,120.0,205.0,205.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTA=,RmlnaHROb2RlOjU2NzMw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDIzNQ==,-227.0,-333.0,-333.0,-200.0,T3V0Y29tZU5vZGU6NjA2NDIzNA==,154.0,137.0,213.0,213.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1ODc=,RmlnaHROb2RlOjU2NzMw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA0Nw==,-200.0,-370.0,-355.0,-200.0,T3V0Y29tZU5vZGU6NjA2NDA0Ng==,160.0,160.0,280.0,295.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODI=,RmlnaHROb2RlOjU2NzMw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc2OA==,-200.0,-275.0,-275.0,-200.0,T3V0Y29tZU5vZGU6NjA2NDc2OQ==,150.0,150.0,200.0,200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzI=,RmlnaHROb2RlOjU2NzMw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcxMQ==,-200.0,-370.0,-357.0,-200.0,T3V0Y29tZU5vZGU6NjA2NTcxMg==,150.0,150.0,232.0,235.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTQ=,RmlnaHROb2RlOjU2OTIw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA2MA==,160.0,160.0,500.0,500.0,T3V0Y29tZU5vZGU6NjA2NDA2MQ==,-200.0,-700.0,-700.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODE=,RmlnaHROb2RlOjU2OTIw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc2Ng==,300.0,300.0,300.0,300.0,T3V0Y29tZU5vZGU6NjA2NDc2Nw==,-450.0,-450.0,-450.0,-450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjczNzY=,RmlnaHROb2RlOjU2OTIw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NjU4Nw==,345.0,345.0,374.0,374.0,T3V0Y29tZU5vZGU6NjA2NjU4Ng==,-625.0,-625.0,-625.0,-625.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjc0Mjc=,RmlnaHROb2RlOjU2OTIw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NjY4OA==,280.0,280.0,348.0,348.0,T3V0Y29tZU5vZGU6NjA2NjY4OQ==,-455.0,-588.0,-588.0,-455.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTY=,RmlnaHROb2RlOjU2NzMx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDI0Nw==,122.0,100.0,100.0,122.0,T3V0Y29tZU5vZGU6NjA2NDI0Ng==,-179.0,-179.0,-145.0,-145.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzU=,RmlnaHROb2RlOjU2NzMx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcxNw==,125.0,-105.0,-105.0,125.0,T3V0Y29tZU5vZGU6NjA2NTcxOA==,-165.0,-165.0,-135.0,-135.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODg=,RmlnaHROb2RlOjU2NzMx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc4MA==,130.0,130.0,130.0,130.0,T3V0Y29tZU5vZGU6NjA2NDc4MQ==,-175.0,-175.0,-175.0,-175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTU=,RmlnaHROb2RlOjU2NzMx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA2Mw==,-115.0,-125.0,-125.0,135.0,T3V0Y29tZU5vZGU6NjA2NDA2Mg==,-115.0,-165.0,-105.0,-105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODc=,RmlnaHROb2RlOjU2NjYy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc3OA==,-549.0,-549.0,-549.0,-549.0,T3V0Y29tZU5vZGU6NjA2NDc3OQ==,350.0,350.0,350.0,350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjczNzQ=,RmlnaHROb2RlOjU2NjYy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NjU4Mw==,-714.0,-909.0,-909.0,-714.0,T3V0Y29tZU5vZGU6NjA2NjU4Mg==,408.0,408.0,425.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1ODg=,RmlnaHROb2RlOjU2NjYy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA0OQ==,-150.0,-650.0,-650.0,-150.0,T3V0Y29tZU5vZGU6NjA2NDA0OA==,120.0,120.0,475.0,475.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjc0MjU=,RmlnaHROb2RlOjU2NjYy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NjY4NA==,-667.0,-667.0,-667.0,-667.0,T3V0Y29tZU5vZGU6NjA2NjY4NQ==,392.0,392.0,392.0,392.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzQ=,RmlnaHROb2RlOjU2NjMx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcxNQ==,-500.0,-1250.0,-833.0,-500.0,T3V0Y29tZU5vZGU6NjA2NTcxNg==,300.0,300.0,458.0,650.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1ODU=,RmlnaHROb2RlOjU2NjMx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA0Mg==,-220.0,-1200.0,-800.0,-220.0,T3V0Y29tZU5vZGU6NjA2NDA0Mw==,180.0,180.0,550.0,750.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2ODk=,RmlnaHROb2RlOjU2NjMx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDIzMw==,-333.0,-909.0,-909.0,-333.0,T3V0Y29tZU5vZGU6NjA2NDIzMg==,211.0,211.0,465.0,465.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODk=,RmlnaHROb2RlOjU2NjMx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc4Mg==,-450.0,-450.0,-450.0,-450.0,T3V0Y29tZU5vZGU6NjA2NDc4Mw==,300.0,300.0,300.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU2OTI=,RmlnaHROb2RlOjU2NjM1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjA2NDIzOQ==,-385.0,-588.0,-588.0,-385.0,T3V0Y29tZU5vZGU6NjA2NDIzOA==,236.0,236.0,339.0,339.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjYwODQ=,RmlnaHROb2RlOjU2NjM1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjA2NDc3Mg==,-400.0,-400.0,-400.0,-400.0,T3V0Y29tZU5vZGU6NjA2NDc3Mw==,275.0,275.0,275.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjY4MzY=,RmlnaHROb2RlOjU2NjM1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA2NTcxOQ==,-400.0,-588.0,-588.0,-400.0,T3V0Y29tZU5vZGU6NjA2NTcyMA==,250.0,250.0,348.0,348.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjU1OTA=,RmlnaHROb2RlOjU2NjM1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2NDA1Mw==,-240.0,-600.0,-600.0,-240.0,T3V0Y29tZU5vZGU6NjA2NDA1Mg==,190.0,190.0,425.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNzA0MjQ=,RmlnaHROb2RlOjU3Mjk1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjA3MDcyNw==,150.0,120.0,120.0,150.0,T3V0Y29tZU5vZGU6NjA3MDcyOA==,-200.0,-200.0,-160.0,-160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDMxNjg1NDM=,RmlnaHROb2RlOjU3Mjk1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjA2ODI0Mg==,160.0,130.0,130.0,160.0,T3V0Y29tZU5vZGU6NjA2ODI0Mw==,-200.0,-200.0,-160.0,-160.0
